eyesight,aggression,speed,strength,stamina,eyesight_bin,aggression_bin,speed_bin,strength_bin,stamina_bin
0.3333333333333333,0.16666666666666666,0.0,0.375,0.625,Medium,Low,Low,Medium,Medium
0.3333333333333333,0.0,0.3333333333333333,0.625,0.75,Medium,Low,Medium,Medium,High
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.625,Medium,High,Medium,Medium,Medium
0.8333333333333334,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.0,0.375,0.5,Medium,High,Low,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.75,Medium,Low,Medium,Medium,High
0.5,0.6666666666666666,1.0,0.25,0.5,Medium,High,High,Low,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.0,0.3333333333333333,0.625,0.75,Medium,Low,Medium,Medium,High
0.6666666666666666,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.5,0.6666666666666666,1.0,0.25,0.5,Medium,High,High,Low,Medium
0.3333333333333333,1.0,0.6666666666666666,0.25,0.5,Medium,High,High,Low,Medium
0.5,1.0,0.6666666666666666,0.375,0.5,Medium,High,High,Medium,Medium
0.3333333333333333,0.8333333333333334,0.6666666666666666,0.25,0.5,Medium,High,High,Low,Medium
0.5,0.5,1.0,0.25,0.625,Medium,Medium,High,Low,Medium
0.5,0.16666666666666666,0.0,0.375,0.625,Medium,Low,Low,Medium,Medium
0.3333333333333333,0.16666666666666666,0.0,0.375,0.625,Medium,Low,Low,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.8333333333333334,0.6666666666666666,0.6666666666666666,0.375,0.625,High,High,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.5,Medium,High,Medium,Medium,Medium
0.5,0.6666666666666666,1.0,0.25,0.5,Medium,High,High,Low,Medium
0.3333333333333333,1.0,0.3333333333333333,0.25,0.5,Medium,High,Medium,Low,Medium
0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,Medium,High,Medium,Medium,Medium
0.16666666666666666,0.6666666666666666,0.3333333333333333,0.375,0.5,Low,High,Medium,Medium,Medium
0.5,0.6666666666666666,1.0,0.375,0.625,Medium,High,High,Medium,Medium
0.3333333333333333,0.16666666666666666,0.0,0.375,0.625,Medium,Low,Low,Medium,Medium
0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,Low,High,Medium,Medium,Medium
0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.75,Medium,Low,Medium,Medium,High
0.3333333333333333,0.8333333333333334,0.3333333333333333,0.25,0.5,Medium,High,Medium,Low,Medium
0.6666666666666666,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.5,0.5,1.0,0.25,0.5,Medium,Medium,High,Low,Medium
0.3333333333333333,1.0,0.6666666666666666,0.125,0.5,Medium,High,High,Low,Medium
0.3333333333333333,1.0,0.6666666666666666,0.25,0.5,Medium,High,High,Low,Medium
0.6666666666666666,0.8333333333333334,1.0,0.5,0.625,High,High,High,Medium,Medium
0.5,0.6666666666666666,0.3333333333333333,0.5,0.625,Medium,High,Medium,Medium,Medium
0.8333333333333334,0.6666666666666666,1.0,0.375,0.75,High,High,High,Medium,High
0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.875,Medium,Low,Medium,Medium,High
0.3333333333333333,0.0,0.3333333333333333,0.625,0.75,Medium,Low,Medium,Medium,High
0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,Medium,High,Medium,Medium,Medium
0.8333333333333334,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.5,0.5,1.0,0.375,0.625,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.5,1.0,0.375,0.375,Medium,Medium,High,Medium,Medium
0.16666666666666666,1.0,0.6666666666666666,0.375,0.5,Low,High,High,Medium,Medium
0.5,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.375,0.5,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,1.0,0.6666666666666666,0.25,0.5,Medium,High,High,Low,Medium
0.16666666666666666,0.8333333333333334,0.6666666666666666,0.25,0.5,Low,High,High,Low,Medium
0.6666666666666666,0.3333333333333333,1.0,0.375,0.75,High,Medium,High,Medium,High
0.6666666666666666,0.3333333333333333,1.0,0.375,0.75,High,Medium,High,Medium,High
0.5,0.6666666666666666,1.0,0.375,0.625,Medium,High,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.6666666666666666,0.5,1.0,0.375,0.75,High,Medium,High,Medium,High
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.375,0.5,Medium,High,High,Medium,Medium
0.5,0.6666666666666666,0.3333333333333333,0.375,0.5,Medium,High,Medium,Medium,Medium
0.5,0.6666666666666666,1.0,0.375,0.5,Medium,High,High,Medium,Medium
0.5,0.6666666666666666,1.0,0.25,0.5,Medium,High,High,Low,Medium
0.3333333333333333,1.0,0.3333333333333333,0.25,0.5,Medium,High,Medium,Low,Medium
0.6666666666666666,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.3333333333333333,0.8333333333333334,0.3333333333333333,0.25,0.5,Medium,High,Medium,Low,Medium
0.16666666666666666,0.6666666666666666,0.3333333333333333,0.375,0.625,Low,High,Medium,Medium,Medium
0.8333333333333334,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.5,0.6666666666666666,1.0,0.25,0.5,Medium,High,High,Low,Medium
0.8333333333333334,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.8333333333333334,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.5,0.5,1.0,0.25,0.625,Medium,Medium,High,Low,Medium
0.5,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.5,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.6666666666666666,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.5,0.5,1.0,0.25,0.5,Medium,Medium,High,Low,Medium
0.3333333333333333,1.0,0.6666666666666666,0.125,0.5,Medium,High,High,Low,Medium
0.6666666666666666,0.8333333333333334,1.0,0.5,0.625,High,High,High,Medium,Medium
0.8333333333333334,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.8333333333333334,0.6666666666666666,1.0,0.375,0.75,High,High,High,Medium,High
0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.875,Medium,Low,Medium,Medium,High
0.5,0.5,1.0,0.375,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.5,Medium,High,Medium,Low,Medium
0.3333333333333333,0.5,1.0,0.375,0.25,Medium,Medium,High,Medium,Low
0.3333333333333333,0.5,1.0,0.375,0.25,Medium,Medium,High,Medium,Low
0.6666666666666666,0.6666666666666666,0.3333333333333333,0.375,0.5,High,High,Medium,Medium,Medium
0.5,0.6666666666666666,0.3333333333333333,0.375,0.5,Medium,High,Medium,Medium,Medium
0.6666666666666666,0.5,0.3333333333333333,0.375,0.5,High,Medium,Medium,Medium,Medium
0.6666666666666666,0.5,0.3333333333333333,0.375,0.625,High,Medium,Medium,Medium,Medium
0.16666666666666666,1.0,0.6666666666666666,0.25,0.5,Low,High,High,Low,Medium
0.5,0.16666666666666666,0.0,0.25,0.625,Medium,Low,Low,Low,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.5,0.6666666666666666,1.0,0.375,0.625,Medium,High,High,Medium,Medium
0.6666666666666666,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.6666666666666666,0.3333333333333333,1.0,0.375,0.875,High,Medium,High,Medium,High
0.6666666666666666,0.3333333333333333,1.0,0.375,0.75,High,Medium,High,Medium,High
0.3333333333333333,1.0,0.3333333333333333,0.25,0.5,Medium,High,Medium,Low,Medium
0.16666666666666666,0.5,0.3333333333333333,0.5,0.375,Low,Medium,Medium,Medium,Medium
0.3333333333333333,1.0,0.6666666666666666,0.25,0.5,Medium,High,High,Low,Medium
0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.625,High,High,High,Medium,Medium
0.5,0.6666666666666666,0.3333333333333333,0.5,0.625,Medium,High,Medium,Medium,Medium
0.6666666666666666,0.6666666666666666,1.0,0.375,0.75,High,High,High,Medium,High
0.8333333333333334,0.6666666666666666,1.0,0.375,0.625,High,High,High,Medium,Medium
0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,Medium,High,Medium,Medium,Medium
0.6666666666666666,0.5,1.0,0.375,0.625,High,Medium,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.6666666666666666,0.3333333333333333,1.0,0.375,0.625,High,Medium,High,Medium,Medium
0.6666666666666666,0.5,1.0,0.375,0.625,High,Medium,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.5,Medium,High,Medium,Medium,Medium
0.5,0.6666666666666666,1.0,0.25,0.5,Medium,High,High,Low,Medium
0.3333333333333333,1.0,0.6666666666666666,0.25,0.5,Medium,High,High,Low,Medium
0.6666666666666666,0.3333333333333333,1.0,0.375,0.875,High,Medium,High,Medium,High
0.5,0.6666666666666666,1.0,0.5,0.625,Medium,High,High,Medium,Medium
0.6666666666666666,0.3333333333333333,1.0,0.375,0.625,High,Medium,High,Medium,Medium
0.5,0.6666666666666666,1.0,0.25,0.5,Medium,High,High,Low,Medium
0.3333333333333333,0.16666666666666666,0.0,0.25,0.5,Medium,Low,Low,Low,Medium
0.3333333333333333,0.16666666666666666,0.0,0.25,0.5,Medium,Low,Low,Low,Medium
0.3333333333333333,0.3333333333333333,0.0,0.25,0.625,Medium,Medium,Low,Low,Medium
0.3333333333333333,0.3333333333333333,0.0,0.25,0.5,Medium,Medium,Low,Low,Medium
0.3333333333333333,0.3333333333333333,0.0,0.25,0.5,Medium,Medium,Low,Low,Medium
0.3333333333333333,0.5,0.0,0.375,0.5,Medium,Medium,Low,Medium,Medium
0.3333333333333333,0.3333333333333333,0.0,0.25,0.5,Medium,Medium,Low,Low,Medium
0.3333333333333333,0.16666666666666666,0.0,0.25,0.5,Medium,Low,Low,Low,Medium
0.3333333333333333,0.16666666666666666,0.0,0.25,0.5,Medium,Low,Low,Low,Medium
0.3333333333333333,0.3333333333333333,0.0,0.375,0.5,Medium,Medium,Low,Medium,Medium
0.3333333333333333,0.16666666666666666,0.0,0.25,0.5,Medium,Low,Low,Low,Medium
0.3333333333333333,0.16666666666666666,0.0,0.375,0.5,Medium,Low,Low,Medium,Medium
0.3333333333333333,0.16666666666666666,0.0,0.25,0.5,Medium,Low,Low,Low,Medium
0.3333333333333333,0.5,0.0,0.375,0.5,Medium,Medium,Low,Medium,Medium
0.3333333333333333,0.3333333333333333,0.0,0.25,0.5,Medium,Medium,Low,Low,Medium
0.5,0.16666666666666666,0.0,0.25,0.375,Medium,Low,Low,Low,Medium
0.3333333333333333,0.5,0.3333333333333333,0.375,0.625,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,Medium,Medium,High,Medium,Medium
0.6666666666666666,0.5,0.3333333333333333,0.625,0.5,High,Medium,Medium,Medium,Medium
0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,Low,High,High,Medium,Medium
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.625,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.625,0.625,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.5,0.0,0.375,0.5,Medium,Medium,Low,Medium,Medium
0.6666666666666666,0.5,0.3333333333333333,0.625,0.5,High,Medium,Medium,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.5,0.25,Medium,Medium,High,Medium,Low
0.5,0.3333333333333333,0.3333333333333333,0.5,0.625,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.375,0.375,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.625,0.625,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.5,0.25,Medium,Medium,High,Medium,Low
0.3333333333333333,0.5,0.6666666666666666,0.5,0.25,Medium,Medium,High,Medium,Low
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.625,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.625,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.5,0.375,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.3333333333333333,0.0,0.375,0.5,Medium,Medium,Low,Medium,Medium
0.5,0.5,0.6666666666666666,0.5,0.25,Medium,Medium,High,Medium,Low
0.3333333333333333,0.5,0.6666666666666666,0.5,0.25,Medium,Medium,High,Medium,Low
0.6666666666666666,0.5,0.6666666666666666,0.375,0.5,High,Medium,High,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.625,0.5,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.375,0.25,Medium,Medium,Medium,Medium,Low
0.3333333333333333,0.5,0.6666666666666666,0.375,0.25,Medium,Medium,High,Medium,Low
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.375,0.25,Medium,High,High,Medium,Low
0.3333333333333333,0.5,0.3333333333333333,0.375,0.25,Medium,Medium,Medium,Medium,Low
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.375,0.125,Medium,Medium,Medium,Medium,Low
0.3333333333333333,0.5,0.3333333333333333,0.375,0.25,Medium,Medium,Medium,Medium,Low
0.3333333333333333,0.5,0.6666666666666666,0.375,0.25,Medium,Medium,High,Medium,Low
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.375,0.375,Medium,High,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.25,Medium,High,Medium,Medium,Low
0.3333333333333333,0.5,0.6666666666666666,0.375,0.375,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.625,0.375,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.375,0.25,Medium,Medium,Medium,Medium,Low
0.3333333333333333,0.5,0.6666666666666666,0.375,0.25,Medium,Medium,High,Medium,Low
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.375,0.25,Medium,High,High,Medium,Low
0.3333333333333333,0.5,0.3333333333333333,0.375,0.25,Medium,Medium,Medium,Medium,Low
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.375,0.125,Medium,Medium,Medium,Medium,Low
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.375,0.5,Medium,High,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.25,Medium,High,Medium,Medium,Low
0.3333333333333333,0.5,0.6666666666666666,0.375,0.375,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.625,0.5,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.375,0.25,Medium,Medium,High,Medium,Low
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.5,0.0,0.375,0.25,Medium,Medium,Low,Medium,Low
0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.25,Medium,Medium,Medium,Medium,Low
0.3333333333333333,0.5,0.3333333333333333,0.25,0.5,Medium,Medium,Medium,Low,Medium
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.625,0.5,Medium,Medium,Medium,Medium,Medium
0.5,0.6666666666666666,0.3333333333333333,0.375,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.875,0.75,Medium,Medium,Medium,High,High
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.625,0.5,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.875,0.75,Medium,Medium,Medium,High,High
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.625,0.5,Medium,High,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.625,0.5,Medium,High,High,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.5,0.75,Medium,Medium,Medium,Medium,High
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.5,Medium,Medium,High,High,Medium
0.5,0.3333333333333333,0.6666666666666666,0.625,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.5,Medium,High,Medium,Medium,Medium
0.6666666666666666,0.16666666666666666,1.0,0.75,0.5,High,Low,High,High,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.625,0.5,Medium,High,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.625,0.5,Medium,High,High,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.5,0.75,Medium,Medium,Medium,Medium,High
0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5,0.5,Medium,Low,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.625,0.5,Medium,High,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,Medium,High,High,High,Medium
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.625,Medium,Medium,High,High,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.5,Medium,High,Medium,High,Medium
0.5,0.3333333333333333,0.3333333333333333,0.625,0.625,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,Medium,High,High,Medium,Medium
0.5,0.6666666666666666,0.6666666666666666,0.375,0.625,Medium,High,High,Medium,Medium
0.3333333333333333,0.16666666666666666,0.3333333333333333,0.75,0.5,Medium,Low,Medium,High,Medium
0.3333333333333333,0.8333333333333334,0.3333333333333333,0.5,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,Medium,High,High,High,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.625,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.5,0.75,Medium,Medium,Medium,Medium,High
0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,Medium,Low,High,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.625,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,Medium,High,High,High,Medium
0.16666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.625,Low,Medium,High,High,Medium
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,Medium,High,High,High,Medium
0.6666666666666666,0.16666666666666666,1.0,0.75,0.5,High,Low,High,High,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.625,0.5,Medium,High,High,Medium,Medium
0.3333333333333333,0.5,1.0,0.625,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.5,0.625,Medium,Medium,Medium,Medium,Medium
0.5,0.3333333333333333,0.3333333333333333,0.625,0.625,Medium,Medium,Medium,Medium,Medium
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.8333333333333334,0.3333333333333333,0.5,0.5,Medium,High,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.5,0.75,Medium,Medium,Medium,Medium,High
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,Medium,High,High,High,Medium
0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,Medium,Medium,High,Medium,Medium
0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,High,High,Medium,Medium,Medium
0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,High,Medium,Medium,Medium,Medium
0.3333333333333333,0.16666666666666666,0.6666666666666666,0.375,0.625,Medium,Low,High,Medium,Medium
0.5,0.3333333333333333,0.3333333333333333,0.375,0.5,Medium,Medium,Medium,Medium,Medium
0.5,0.6666666666666666,0.6666666666666666,0.375,0.5,Medium,High,High,Medium,Medium
0.3333333333333333,0.6666666666666666,1.0,0.25,0.625,Medium,High,High,Low,Medium
0.5,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.5,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.5,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.5,0.3333333333333333,0.0,0.375,0.5,Medium,Medium,Low,Medium,Medium
0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,High,High,Medium,Medium,Medium
0.3333333333333333,0.16666666666666666,0.6666666666666666,0.375,0.625,Medium,Low,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.375,0.625,Medium,High,High,Medium,Medium
0.5,0.5,0.3333333333333333,0.25,0.5,Medium,Medium,Medium,Low,Medium
0.5,0.5,0.3333333333333333,0.125,0.5,Medium,Medium,Medium,Low,Medium
0.5,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.5,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.6666666666666666,0.5,0.3333333333333333,0.25,0.625,High,Medium,Medium,Low,Medium
0.6666666666666666,0.6666666666666666,0.3333333333333333,0.375,0.5,High,High,Medium,Medium,Medium
0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,High,High,Medium,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,High,Medium,Medium,Medium,Medium
0.5,0.5,0.6666666666666666,0.375,0.625,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.16666666666666666,0.6666666666666666,0.375,0.625,Medium,Low,High,Medium,Medium
0.3333333333333333,0.6666666666666666,1.0,0.25,0.5,Medium,High,High,Low,Medium
0.5,0.5,0.3333333333333333,0.25,0.5,Medium,Medium,Medium,Low,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.625,Medium,High,Medium,Medium,Medium
0.5,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.16666666666666666,0.6666666666666666,0.375,0.625,Medium,Low,High,Medium,Medium
0.5,0.5,0.3333333333333333,0.25,0.5,Medium,Medium,Medium,Low,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.625,Medium,High,Medium,Medium,Medium
0.8333333333333334,0.6666666666666666,0.3333333333333333,0.5,0.375,High,High,Medium,Medium,Medium
0.5,0.5,0.6666666666666666,0.375,0.375,Medium,Medium,High,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.375,0.5,Medium,High,High,Medium,Medium
0.3333333333333333,0.6666666666666666,1.0,0.25,0.375,Medium,High,High,Low,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.375,0.625,Medium,High,High,Medium,Medium
0.5,0.6666666666666666,0.6666666666666666,0.375,0.5,Medium,High,High,Medium,Medium
0.16666666666666666,0.6666666666666666,0.3333333333333333,0.375,0.625,Low,High,Medium,Medium,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.625,Medium,High,Medium,Medium,Medium
0.5,0.3333333333333333,0.3333333333333333,0.125,0.5,Medium,Medium,Medium,Low,Medium
0.5,0.5,1.0,0.25,0.375,Medium,Medium,High,Low,Medium
0.5,0.5,0.6666666666666666,0.25,0.5,Medium,Medium,High,Low,Medium
0.5,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.6666666666666666,0.5,0.3333333333333333,0.25,0.625,High,Medium,Medium,Low,Medium
0.5,0.5,1.0,0.25,0.625,Medium,Medium,High,Low,Medium
0.3333333333333333,0.16666666666666666,0.6666666666666666,0.375,0.625,Medium,Low,High,Medium,Medium
0.3333333333333333,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
0.5,0.5,0.3333333333333333,0.25,0.5,Medium,Medium,Medium,Low,Medium
0.5,0.5,0.3333333333333333,0.0,0.5,Medium,Medium,Medium,Low,Medium
0.5,0.5,1.0,0.25,0.625,Medium,Medium,High,Low,Medium
0.5,0.5,1.0,0.25,0.625,Medium,Medium,High,Low,Medium
0.6666666666666666,0.6666666666666666,0.3333333333333333,0.375,0.5,High,High,Medium,Medium,Medium
0.3333333333333333,0.5,0.3333333333333333,0.375,0.5,Medium,Medium,Medium,Medium,Medium
0.6666666666666666,0.5,0.3333333333333333,0.625,0.625,High,Medium,Medium,Medium,Medium
0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.5,Medium,High,High,Low,Medium
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.625,Medium,High,Medium,Medium,Medium
0.5,0.5,0.6666666666666666,0.375,0.5,Medium,Medium,High,Medium,Medium
